Generator(LLM),Prompt_Technique,Compilation,Project_ID,Class_Under_Test,Branch_Coverage%,Line_Coverage%,Method_Coverage%,Mutation_Score%,NumberOfMethods,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Handling,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test,run_id,shard_id,input_id,sample_id,project_id,sample_file,repository_url,repo_name,repo_owner,repo_folder,output_layout,experiment_dir,reports_dir,agent_name,model,generation_prompt_strategy,initial_failure_state,final_failure_state,best_candidate_state,initial_failure_origin,final_failure_origin,baseline_state,baseline_error_signatures,repair_attempts,regeneration_attempts,total_llm_attempts,llm_input_tokens,llm_output_tokens,llm_total_tokens,llm_call_count,token_usage_by_prompt,build_attempts,repair_status,initial_repair_prompt_strategy,final_repair_prompt_strategy,prompt_switch_count,rollback_count,repeated_error_signature,repeated_code_detected,no_progress_count,repair_stopped_reason,regenerated_after_repair_fail,target_test_passed,module_tests_passed,started_at,finished_at,target_passed_at,target_pass_elapsed_seconds,module_passed_at,module_pass_elapsed_seconds,first_passed_at,first_pass_elapsed_seconds,new_module_failures,existing_baseline_failures,best_candidate_hash,experiment_workspace,workspace_deleted,repo_cache_path,repo_cache_deleted,checkpoint_directory,build_tool,module_path,focal_class,focal_class_path,generated_test_path,compilation,test_passed,test_fail_reason,compile_errors,test_failures,test_errors,coverage_branch,coverage_line,coverage_method,mutation_score,mutations_total,mutations_killed,mutations_survived,test_smell_total,test_smell_details,elapsed_seconds,error,java_version,java_home,java_selection_reason,coverage_error,mutation_error,smell_error
Qwen-2.5-7b-v2,few-shot,,100295611,EventMessage,,,,,,,,,,,,,,,,,,,,,,,,,,,20260711-041116,repo_shard_00,100295611_32,100295611_32,100295611,/home/cuongpv/ARROW/classes2test/dataset/100295611/100295611_32.json,https://github.com/ralscha/wamp2spring,wamp2spring,ralscha,100295611,repo_sample,/home/cuongpv/ARROW/ARROW/runs/100295611/100295611_32/Qwen-2.5-7b-v2/few-shot,/home/cuongpv/ARROW/ARROW/runs/100295611/100295611_32/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,few-shot,,,,,,,,,,,0,0,0,0,{},,FAILED,,,,,,,,,,,,2026-07-10T21:34:21.213944+00:00,2026-07-10T21:44:35.028761+00:00,,,,,,,,,,/home/cuongpv/ARROW/ARROW/runs/100295611/100295611_32/Qwen-2.5-7b-v2/few-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/100295611,False,,maven,wamp2spring-core,EventMessage,wamp2spring-core/src/main/java/ch/rasc/wamp2spring/message/EventMessage.java,/home/cuongpv/ARROW/ARROW/runs/100295611/100295611_32/Qwen-2.5-7b-v2/few-shot/workspace/wamp2spring-core/src/test/java/ch/rasc/wamp2spring/message/EventMessageTest_ae99471c.java,,,,,,,,,,,,,,,,613.816,APIConnectionError: litellm.APIConnectionError: OllamaException - litellm.Timeout: Connection timed out after 600.0 seconds.,17,/home/cuongpv/ARROW/Java-version/java-17,matched build.java_homes.java-17,,,
qwen-coder-2.5-7b,zero-shot,True,100366560,ObjectToStringConverter,,,,,2,,,,,,,,,,,,,,,,,,,,,,20260711-005828,repo_shard_00,100366560_65,100366560_65,100366560,/home/cuongpv/ARROW/classes2test/dataset/100366560/100366560_65.json,https://github.com/keepcosmos/beanmother,beanmother,keepcosmos,100366560,repo_sample,/home/cuongpv/ARROW/ARROW/runs/100366560/100366560_65/qwen-coder-2.5-7b/zero-shot,/home/cuongpv/ARROW/ARROW/runs/100366560/100366560_65/reports,qwen-coder-2.5-7b,ollama/qwen-unit-test-elite-dataset-07-07:latest,zero-shot,ASSERTION_FAILED,ASSERTION_FAILED,,BUILD_CONFIGURATION,BUILD_CONFIGURATION,ASSERTION_FAILED,"tests run: 0, failures: 0, errors: 0, skipped: 0|[[1;34minfo[m] beanmother-core .................................... [1;31mfailure[m [ 3.106 s]|[[1;34minfo[m] [1;31mbuild failure[m",,,,,,,,,,FAILED,,,,,,,,,,False,False,2026-07-10T18:17:04.395963+00:00,2026-07-10T18:17:44.447005+00:00,,,,,,,,,,/home/cuongpv/ARROW/ARROW/runs/100366560/100366560_65/qwen-coder-2.5-7b/zero-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/100366560,True,,maven,beanmother-core,ObjectToStringConverter,beanmother-core/src/main/java/io/beanmother/core/converter/std/ObjectToStringConverter.java,/home/cuongpv/ARROW/ARROW/runs/100366560/100366560_65/qwen-coder-2.5-7b/zero-shot/workspace/beanmother-core/src/test/java/io/beanmother/core/converter/std/ObjectToStringConverterTest_22fd7353.java,True,False,"tests run: 0, failures: 0, errors: 0, skipped: 0",0,0,0,,,,,,,,,,40.052,,7,/home/cuongpv/ARROW/Java-version/java-17,JDK 7 not mapped; using build.java_default,,,
Qwen-2.5-7b-v2,zero-shot,True,100366560,ObjectToStringConverter,,,,,2,,,,,,,,,,,,,,,,,,,,,,20260711-041116,repo_shard_00,100366560_65,100366560_65,100366560,/home/cuongpv/ARROW/classes2test/dataset/100366560/100366560_65.json,https://github.com/keepcosmos/beanmother,beanmother,keepcosmos,100366560,repo_sample,/home/cuongpv/ARROW/ARROW/runs/100366560/100366560_65/Qwen-2.5-7b-v2/zero-shot,/home/cuongpv/ARROW/ARROW/runs/100366560/100366560_65/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,zero-shot,COMPILE_FAILED,ASSERTION_FAILED,ASSERTION_FAILED,GENERATED_TEST,BUILD_CONFIGURATION,,,4,1,5,22280,1239,23519,6,"{'generation:zero-shot': {'input_tokens': 1104, 'output_tokens': 195, 'total_tokens': 1299, 'calls': 1}, 'repair:compile-error-focused': {'input_tokens': 10510, 'output_tokens': 426, 'total_tokens': 10936, 'calls': 2}, 'repair:dependency-aware': {'input_tokens': 4770, 'output_tokens': 213, 'total_tokens': 4983, 'calls': 1}, 'repair:minimal-test': {'input_tokens': 4784, 'output_tokens': 213, 'total_tokens': 4997, 'calls': 1}, 'regeneration': {'input_tokens': 1112, 'output_tokens': 192, 'total_tokens': 1304, 'calls': 1}}",2,REGENERATED,compile-error-focused,minimal-test,3,3,True,True,0,regeneration_exhausted,True,False,False,2026-07-10T21:44:35.061879+00:00,2026-07-10T21:48:08.854576+00:00,,,,,,,,,4a4343c621888384fd9169ca9dc0128a6c1a6115d822fbc44d44226811d296c7,/home/cuongpv/ARROW/ARROW/runs/100366560/100366560_65/Qwen-2.5-7b-v2/zero-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/100366560,False,/home/cuongpv/ARROW/ARROW/runs/100366560/100366560_65/Qwen-2.5-7b-v2/zero-shot/repair/checkpoints,maven,beanmother-core,ObjectToStringConverter,beanmother-core/src/main/java/io/beanmother/core/converter/std/ObjectToStringConverter.java,/home/cuongpv/ARROW/ARROW/runs/100366560/100366560_65/Qwen-2.5-7b-v2/zero-shot/workspace/beanmother-core/src/test/java/io/beanmother/core/converter/std/ObjectToStringConverterTest_7c6605bd.java,True,False,,,,,,,,,,,,,,213.793,,7,/home/cuongpv/ARROW/Java-version/java-17,JDK 7 not mapped; using build.java_default,,,
Qwen-2.5-7b-v2,zero-shot-project-aware,True,100366560,ObjectToStringConverter,,,,,2,,,,,,,,,,,,,,,,,,,,,,20260711-041116,repo_shard_00,100366560_65,100366560_65,100366560,/home/cuongpv/ARROW/classes2test/dataset/100366560/100366560_65.json,https://github.com/keepcosmos/beanmother,beanmother,keepcosmos,100366560,repo_sample,/home/cuongpv/ARROW/ARROW/runs/100366560/100366560_65/Qwen-2.5-7b-v2/zero-shot-project-aware,/home/cuongpv/ARROW/ARROW/runs/100366560/100366560_65/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,zero-shot-project-aware,COMPILE_FAILED,ASSERTION_FAILED,ASSERTION_FAILED,GENERATED_TEST,BUILD_CONFIGURATION,,,4,1,5,22419,1253,23672,6,"{'generation:zero-shot-project-aware': {'input_tokens': 1149, 'output_tokens': 203, 'total_tokens': 1352, 'calls': 1}, 'repair:compile-error-focused': {'input_tokens': 10564, 'output_tokens': 426, 'total_tokens': 10990, 'calls': 2}, 'repair:dependency-aware': {'input_tokens': 4790, 'output_tokens': 213, 'total_tokens': 5003, 'calls': 1}, 'repair:minimal-test': {'input_tokens': 4804, 'output_tokens': 213, 'total_tokens': 5017, 'calls': 1}, 'regeneration': {'input_tokens': 1112, 'output_tokens': 198, 'total_tokens': 1310, 'calls': 1}}",2,REGENERATED,compile-error-focused,minimal-test,3,3,True,True,0,regeneration_exhausted,True,False,False,2026-07-10T21:48:08.889047+00:00,2026-07-10T21:52:03.754525+00:00,,,,,,,,,978da58a783e4a27c8045c54715938d5c7569a649a073bca2682ea397ea25c5e,/home/cuongpv/ARROW/ARROW/runs/100366560/100366560_65/Qwen-2.5-7b-v2/zero-shot-project-aware/workspace,True,/home/cuongpv/ARROW/ARROW/repos/100366560,False,/home/cuongpv/ARROW/ARROW/runs/100366560/100366560_65/Qwen-2.5-7b-v2/zero-shot-project-aware/repair/checkpoints,maven,beanmother-core,ObjectToStringConverter,beanmother-core/src/main/java/io/beanmother/core/converter/std/ObjectToStringConverter.java,/home/cuongpv/ARROW/ARROW/runs/100366560/100366560_65/Qwen-2.5-7b-v2/zero-shot-project-aware/workspace/beanmother-core/src/test/java/io/beanmother/core/converter/std/ObjectToStringConverterTest_87ba9529.java,True,False,,,,,,,,,,,,,,234.867,,7,/home/cuongpv/ARROW/Java-version/java-17,JDK 7 not mapped; using build.java_default,,,
Qwen-2.5-7b-v2,few-shot,True,100366560,ObjectToStringConverter,,,,,2,,,,,,,,,,,,,,,,,,,,,,20260711-041116,repo_shard_00,100366560_65,100366560_65,100366560,/home/cuongpv/ARROW/classes2test/dataset/100366560/100366560_65.json,https://github.com/keepcosmos/beanmother,beanmother,keepcosmos,100366560,repo_sample,/home/cuongpv/ARROW/ARROW/runs/100366560/100366560_65/Qwen-2.5-7b-v2/few-shot,/home/cuongpv/ARROW/ARROW/runs/100366560/100366560_65/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,few-shot,COMPILE_FAILED,ASSERTION_FAILED,ASSERTION_FAILED,GENERATED_TEST,BUILD_CONFIGURATION,,,4,1,5,22287,1240,23527,6,"{'generation:few-shot': {'input_tokens': 1116, 'output_tokens': 202, 'total_tokens': 1318, 'calls': 1}, 'repair:compile-error-focused': {'input_tokens': 10501, 'output_tokens': 423, 'total_tokens': 10924, 'calls': 2}, 'repair:dependency-aware': {'input_tokens': 4773, 'output_tokens': 212, 'total_tokens': 4985, 'calls': 1}, 'repair:minimal-test': {'input_tokens': 4787, 'output_tokens': 212, 'total_tokens': 4999, 'calls': 1}, 'regeneration': {'input_tokens': 1110, 'output_tokens': 191, 'total_tokens': 1301, 'calls': 1}}",3,REGENERATED,compile-error-focused,minimal-test,3,3,True,True,0,regeneration_exhausted,True,False,False,2026-07-10T21:52:03.787381+00:00,2026-07-10T21:55:39.820092+00:00,,,,,,,,,4d8122709ddc89793ec96bb3206d5062a941eb4b91c96f691d3f82006ddd1fb5,/home/cuongpv/ARROW/ARROW/runs/100366560/100366560_65/Qwen-2.5-7b-v2/few-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/100366560,False,/home/cuongpv/ARROW/ARROW/runs/100366560/100366560_65/Qwen-2.5-7b-v2/few-shot/repair/checkpoints,maven,beanmother-core,ObjectToStringConverter,beanmother-core/src/main/java/io/beanmother/core/converter/std/ObjectToStringConverter.java,/home/cuongpv/ARROW/ARROW/runs/100366560/100366560_65/Qwen-2.5-7b-v2/few-shot/workspace/beanmother-core/src/test/java/io/beanmother/core/converter/std/ObjectToStringConverterTest_9039aac3.java,True,False,,,,,,,,,,,,,,216.034,,7,/home/cuongpv/ARROW/Java-version/java-17,JDK 7 not mapped; using build.java_default,,,
Qwen-2.5-7b-v2,zero-shot,True,100366560,ObjectToStringConverter,75.00,100.00,100.00,100.00,2,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,20260711-145955-286959,repo_shard_00,100366560_65,100366560_65,100366560,/home/cuongpv/ARROW/classes2test/dataset/100366560/100366560_65.json,https://github.com/keepcosmos/beanmother,beanmother,keepcosmos,100366560,repo_sample,/home/cuongpv/ARROW/ARROW/runs/100366560/100366560_65/Qwen-2.5-7b-v2/zero-shot,/home/cuongpv/ARROW/ARROW/runs/100366560/100366560_65/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,zero-shot,COMPILE_FAILED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,GENERATED_TEST,UNKNOWN,,,1,0,1,6698,407,7105,2,"{'generation:zero-shot': {'input_tokens': 1102, 'output_tokens': 195, 'total_tokens': 1297, 'calls': 1}, 'repair:compile-error-focused': {'input_tokens': 5596, 'output_tokens': 212, 'total_tokens': 5808, 'calls': 1}}",1,REPAIRED,compile-error-focused,compile-error-focused,0,0,False,False,0,module_tests_passed,False,True,True,2026-07-11T08:00:20.779828+00:00,2026-07-11T08:03:06.566351+00:00,2026-07-11T08:02:47.375793+00:00,146.596,2026-07-11T08:02:47.375819+00:00,146.597,2026-07-11T08:02:47.375793+00:00,146.596,,,e7bd2b96d819ef6dff64466255c34006d9684eca0d5a9999bcc429eb7763669b,/home/cuongpv/ARROW/ARROW/runs/100366560/100366560_65/Qwen-2.5-7b-v2/zero-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/100366560,False,/home/cuongpv/ARROW/ARROW/runs/100366560/100366560_65/Qwen-2.5-7b-v2/zero-shot/repair/checkpoints,maven,beanmother-core,ObjectToStringConverter,beanmother-core/src/main/java/io/beanmother/core/converter/std/ObjectToStringConverter.java,/home/cuongpv/ARROW/ARROW/runs/100366560/100366560_65/Qwen-2.5-7b-v2/zero-shot/workspace/beanmother-core/src/test/java/io/beanmother/core/converter/std/ObjectToStringConverterTest_a795b0ba.java,True,True,,,,,75.00,100.00,100.00,100.00,4,4,,7,Assertion Roulette=2;Conditional Test Logic=0;Constructor Initialization=0;Default Test=0;EmptyTest=0;Exception Handling=1;General Fixture=0;Mystery Guest=0;Print Statement=0;Redundant Assertion=0;Sensitive Equality=0;Verbose Test=0;Sleepy Test=0;Eager Test=2;Lazy Test=0;Duplicate Assert=0;Unknown Test=0;IgnoredTest=0;Resource Optimism=0;Magic Number Test=2;Dependent Test=0,165.787,,7,/home/cuongpv/ARROW/Java-version/java-8,using compatible JDK 8 from build.java_homes.java-8 for Java 7,,,
Qwen-2.5-7b-v2,zero-shot-project-aware,True,100366560,ObjectToStringConverter,75.00,100.00,100.00,100.00,2,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,20260711-145955-286959,repo_shard_00,100366560_65,100366560_65,100366560,/home/cuongpv/ARROW/classes2test/dataset/100366560/100366560_65.json,https://github.com/keepcosmos/beanmother,beanmother,keepcosmos,100366560,repo_sample,/home/cuongpv/ARROW/ARROW/runs/100366560/100366560_65/Qwen-2.5-7b-v2/zero-shot-project-aware,/home/cuongpv/ARROW/ARROW/runs/100366560/100366560_65/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,zero-shot-project-aware,COMPILE_FAILED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,GENERATED_TEST,UNKNOWN,,,1,0,1,6809,409,7218,2,"{'generation:zero-shot-project-aware': {'input_tokens': 1151, 'output_tokens': 195, 'total_tokens': 1346, 'calls': 1}, 'repair:compile-error-focused': {'input_tokens': 5658, 'output_tokens': 214, 'total_tokens': 5872, 'calls': 1}}",1,REPAIRED,compile-error-focused,compile-error-focused,0,0,False,False,0,module_tests_passed,False,True,True,2026-07-11T08:03:06.596686+00:00,2026-07-11T08:04:53.500827+00:00,2026-07-11T08:04:37.315676+00:00,90.72,2026-07-11T08:04:37.315707+00:00,90.72,2026-07-11T08:04:37.315676+00:00,90.72,,,011b602b736459602d87586b3fa3a92f9feecce8b96b83e4c97c5bc60438fc1b,/home/cuongpv/ARROW/ARROW/runs/100366560/100366560_65/Qwen-2.5-7b-v2/zero-shot-project-aware/workspace,True,/home/cuongpv/ARROW/ARROW/repos/100366560,False,/home/cuongpv/ARROW/ARROW/runs/100366560/100366560_65/Qwen-2.5-7b-v2/zero-shot-project-aware/repair/checkpoints,maven,beanmother-core,ObjectToStringConverter,beanmother-core/src/main/java/io/beanmother/core/converter/std/ObjectToStringConverter.java,/home/cuongpv/ARROW/ARROW/runs/100366560/100366560_65/Qwen-2.5-7b-v2/zero-shot-project-aware/workspace/beanmother-core/src/test/java/io/beanmother/core/converter/std/ObjectToStringConverterTest_1104e609.java,True,True,,,,,75.00,100.00,100.00,100.00,4,4,,7,Assertion Roulette=2;Conditional Test Logic=0;Constructor Initialization=0;Default Test=0;EmptyTest=0;Exception Handling=1;General Fixture=0;Mystery Guest=0;Print Statement=0;Redundant Assertion=0;Sensitive Equality=0;Verbose Test=0;Sleepy Test=0;Eager Test=2;Lazy Test=0;Duplicate Assert=0;Unknown Test=0;IgnoredTest=0;Resource Optimism=0;Magic Number Test=2;Dependent Test=0,106.905,,7,/home/cuongpv/ARROW/Java-version/java-8,using compatible JDK 8 from build.java_homes.java-8 for Java 7,,,
Qwen-2.5-7b-v2,few-shot,True,100366560,ObjectToStringConverter,75.00,100.00,100.00,100.00,2,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,20260711-145955-286959,repo_shard_00,100366560_65,100366560_65,100366560,/home/cuongpv/ARROW/classes2test/dataset/100366560/100366560_65.json,https://github.com/keepcosmos/beanmother,beanmother,keepcosmos,100366560,repo_sample,/home/cuongpv/ARROW/ARROW/runs/100366560/100366560_65/Qwen-2.5-7b-v2/few-shot,/home/cuongpv/ARROW/ARROW/runs/100366560/100366560_65/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,few-shot,COMPILE_FAILED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,GENERATED_TEST,UNKNOWN,,,1,0,1,6733,416,7149,2,"{'generation:few-shot': {'input_tokens': 1118, 'output_tokens': 203, 'total_tokens': 1321, 'calls': 1}, 'repair:compile-error-focused': {'input_tokens': 5615, 'output_tokens': 213, 'total_tokens': 5828, 'calls': 1}}",1,REPAIRED,compile-error-focused,compile-error-focused,0,0,False,False,0,module_tests_passed,False,True,True,2026-07-11T08:04:53.532368+00:00,2026-07-11T08:06:46.819020+00:00,2026-07-11T08:06:30.814179+00:00,97.283,2026-07-11T08:06:30.814205+00:00,97.283,2026-07-11T08:06:30.814179+00:00,97.283,,,791fc05516d722505f1aa3412f03c123dcb83a4b34b86328799e7c2c42e3e858,/home/cuongpv/ARROW/ARROW/runs/100366560/100366560_65/Qwen-2.5-7b-v2/few-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/100366560,False,/home/cuongpv/ARROW/ARROW/runs/100366560/100366560_65/Qwen-2.5-7b-v2/few-shot/repair/checkpoints,maven,beanmother-core,ObjectToStringConverter,beanmother-core/src/main/java/io/beanmother/core/converter/std/ObjectToStringConverter.java,/home/cuongpv/ARROW/ARROW/runs/100366560/100366560_65/Qwen-2.5-7b-v2/few-shot/workspace/beanmother-core/src/test/java/io/beanmother/core/converter/std/ObjectToStringConverterTest_083ecb51.java,True,True,,,,,75.00,100.00,100.00,100.00,4,4,,7,Assertion Roulette=2;Conditional Test Logic=0;Constructor Initialization=0;Default Test=0;EmptyTest=0;Exception Handling=1;General Fixture=0;Mystery Guest=0;Print Statement=0;Redundant Assertion=0;Sensitive Equality=0;Verbose Test=0;Sleepy Test=0;Eager Test=2;Lazy Test=0;Duplicate Assert=0;Unknown Test=0;IgnoredTest=0;Resource Optimism=0;Magic Number Test=2;Dependent Test=0,113.287,,7,/home/cuongpv/ARROW/Java-version/java-8,using compatible JDK 8 from build.java_homes.java-8 for Java 7,,,
qwen-coder-2.5-7b,zero-shot,True,100402355,TrustedProxyAuthorizationService,,,,,3,,,,,,,,,,,,,,,,,,,,,,20260711-005828,repo_shard_00,100402355_56,100402355_56,100402355,/home/cuongpv/ARROW/classes2test/dataset/100402355/100402355_56.json,https://github.com/linkedin/cruise-control,cruise-control,linkedin,100402355,repo_sample,/home/cuongpv/ARROW/ARROW/runs/100402355/100402355_56/qwen-coder-2.5-7b/zero-shot,/home/cuongpv/ARROW/ARROW/runs/100402355/100402355_56/reports,qwen-coder-2.5-7b,ollama/qwen-unit-test-elite-dataset-07-07:latest,zero-shot,ASSERTION_FAILED,ASSERTION_FAILED,,BUILD_CONFIGURATION,BUILD_CONFIGURATION,ASSERTION_FAILED,failure: build failed with an exception.,,,,,,,,,,FAILED,,,,,,,,,,False,False,2026-07-10T18:17:44.479229+00:00,2026-07-10T18:20:32.268380+00:00,,,,,,,,,,/home/cuongpv/ARROW/ARROW/runs/100402355/100402355_56/qwen-coder-2.5-7b/zero-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/100402355,True,,gradle,.,TrustedProxyAuthorizationService,cruise-control/src/main/java/com/linkedin/kafka/cruisecontrol/servlet/security/trustedproxy/TrustedProxyAuthorizationService.java,/home/cuongpv/ARROW/ARROW/runs/100402355/100402355_56/qwen-coder-2.5-7b/zero-shot/workspace/cruise-control/src/test/java/com/linkedin/kafka/cruisecontrol/servlet/security/trustedproxy/TrustedProxyAuthorizationServiceTest_0eb3ab89.java,True,False,failure: build failed with an exception.,0,0,0,,,,,,,,,,167.79,,17,/home/cuongpv/ARROW/Java-version/java-17,matched build.java_homes.java-17,,,
Qwen-2.5-7b-v2,zero-shot,True,100402355,TrustedProxyAuthorizationService,,,,,3,,,,,,,,,,,,,,,,,,,,,,20260711-041116,repo_shard_00,100402355_56,100402355_56,100402355,/home/cuongpv/ARROW/classes2test/dataset/100402355/100402355_56.json,https://github.com/linkedin/cruise-control,cruise-control,linkedin,100402355,repo_sample,/home/cuongpv/ARROW/ARROW/runs/100402355/100402355_56/Qwen-2.5-7b-v2/zero-shot,/home/cuongpv/ARROW/ARROW/runs/100402355/100402355_56/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,zero-shot,ASSERTION_FAILED,ASSERTION_FAILED,,BUILD_CONFIGURATION,BUILD_CONFIGURATION,ASSERTION_FAILED,failure: build failed with an exception.,,,,1676,563,2239,1,"{'generation:zero-shot': {'input_tokens': 1676, 'output_tokens': 563, 'total_tokens': 2239, 'calls': 1}}",,FAILED,,,,,,,,,,False,False,2026-07-10T21:55:39.877291+00:00,2026-07-10T21:57:05.303081+00:00,,,,,,,,,,/home/cuongpv/ARROW/ARROW/runs/100402355/100402355_56/Qwen-2.5-7b-v2/zero-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/100402355,False,,gradle,.,TrustedProxyAuthorizationService,cruise-control/src/main/java/com/linkedin/kafka/cruisecontrol/servlet/security/trustedproxy/TrustedProxyAuthorizationService.java,/home/cuongpv/ARROW/ARROW/runs/100402355/100402355_56/Qwen-2.5-7b-v2/zero-shot/workspace/cruise-control/src/test/java/com/linkedin/kafka/cruisecontrol/servlet/security/trustedproxy/TrustedProxyAuthorizationServiceTest_83612200.java,True,False,failure: build failed with an exception.,0,0,0,,,,,,,,,,85.427,,17,/home/cuongpv/ARROW/Java-version/java-17,matched build.java_homes.java-17,,,
Qwen-2.5-7b-v2,zero-shot-project-aware,True,100402355,TrustedProxyAuthorizationService,,,,,3,,,,,,,,,,,,,,,,,,,,,,20260711-041116,repo_shard_00,100402355_56,100402355_56,100402355,/home/cuongpv/ARROW/classes2test/dataset/100402355/100402355_56.json,https://github.com/linkedin/cruise-control,cruise-control,linkedin,100402355,repo_sample,/home/cuongpv/ARROW/ARROW/runs/100402355/100402355_56/Qwen-2.5-7b-v2/zero-shot-project-aware,/home/cuongpv/ARROW/ARROW/runs/100402355/100402355_56/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,zero-shot-project-aware,ASSERTION_FAILED,ASSERTION_FAILED,,BUILD_CONFIGURATION,BUILD_CONFIGURATION,ASSERTION_FAILED,failure: build failed with an exception.,,,,1719,561,2280,1,"{'generation:zero-shot-project-aware': {'input_tokens': 1719, 'output_tokens': 561, 'total_tokens': 2280, 'calls': 1}}",,FAILED,,,,,,,,,,False,False,2026-07-10T21:57:05.369091+00:00,2026-07-10T21:58:26.893639+00:00,,,,,,,,,,/home/cuongpv/ARROW/ARROW/runs/100402355/100402355_56/Qwen-2.5-7b-v2/zero-shot-project-aware/workspace,True,/home/cuongpv/ARROW/ARROW/repos/100402355,False,,gradle,.,TrustedProxyAuthorizationService,cruise-control/src/main/java/com/linkedin/kafka/cruisecontrol/servlet/security/trustedproxy/TrustedProxyAuthorizationService.java,/home/cuongpv/ARROW/ARROW/runs/100402355/100402355_56/Qwen-2.5-7b-v2/zero-shot-project-aware/workspace/cruise-control/src/test/java/com/linkedin/kafka/cruisecontrol/servlet/security/trustedproxy/TrustedProxyAuthorizationServiceTest_947ee067.java,True,False,failure: build failed with an exception.,0,0,0,,,,,,,,,,81.526,,17,/home/cuongpv/ARROW/Java-version/java-17,matched build.java_homes.java-17,,,
Qwen-2.5-7b-v2,few-shot,True,100402355,TrustedProxyAuthorizationService,,,,,3,,,,,,,,,,,,,,,,,,,,,,20260711-041116,repo_shard_00,100402355_56,100402355_56,100402355,/home/cuongpv/ARROW/classes2test/dataset/100402355/100402355_56.json,https://github.com/linkedin/cruise-control,cruise-control,linkedin,100402355,repo_sample,/home/cuongpv/ARROW/ARROW/runs/100402355/100402355_56/Qwen-2.5-7b-v2/few-shot,/home/cuongpv/ARROW/ARROW/runs/100402355/100402355_56/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,few-shot,ASSERTION_FAILED,ASSERTION_FAILED,,BUILD_CONFIGURATION,BUILD_CONFIGURATION,ASSERTION_FAILED,failure: build failed with an exception.,,,,1686,561,2247,1,"{'generation:few-shot': {'input_tokens': 1686, 'output_tokens': 561, 'total_tokens': 2247, 'calls': 1}}",,FAILED,,,,,,,,,,False,False,2026-07-10T21:58:27.037916+00:00,2026-07-10T21:59:52.986820+00:00,,,,,,,,,,/home/cuongpv/ARROW/ARROW/runs/100402355/100402355_56/Qwen-2.5-7b-v2/few-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/100402355,False,,gradle,.,TrustedProxyAuthorizationService,cruise-control/src/main/java/com/linkedin/kafka/cruisecontrol/servlet/security/trustedproxy/TrustedProxyAuthorizationService.java,/home/cuongpv/ARROW/ARROW/runs/100402355/100402355_56/Qwen-2.5-7b-v2/few-shot/workspace/cruise-control/src/test/java/com/linkedin/kafka/cruisecontrol/servlet/security/trustedproxy/TrustedProxyAuthorizationServiceTest_ed940593.java,True,False,failure: build failed with an exception.,0,0,0,,,,,,,,,,86.028,,17,/home/cuongpv/ARROW/Java-version/java-17,matched build.java_homes.java-17,,,
